catid,layer1,layer2,layer3,layer4,layer5,layer6,layer7,layer8,layer9,layer10,layer11,layer12,layer13,layer14,layer15,layer16,layer17,layer18,layer19,layer20,layer21,layer22,layer23,layer24,layer25,layer26,layer27,layer28,layer29,layer30,layer31,layer32,layer33,layer34,layer35,layer36,layer37,layer38,layer39,layer40
cat0286,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0287,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0288,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0289,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0290,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0291,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0292,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0293,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0294,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0295,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0296,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0297,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0298,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0299,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0300,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0301,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0302,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0303,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0304,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0305,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0306,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0307,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0308,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0309,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0310,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0311,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0312,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0313,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0314,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0315,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0316,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0317,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0318,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0319,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0320,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0321,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0322,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0323,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0324,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0325,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0326,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0327,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0328,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0329,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0330,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0331,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0332,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0333,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0334,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0335,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0336,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0337,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0338,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0339,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0340,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0341,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0342,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0343,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0344,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0345,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0346,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0347,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0348,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0349,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0350,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0351,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0352,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0353,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0354,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0355,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0356,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0357,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0358,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0359,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0360,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0361,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0362,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0363,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0364,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0365,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0366,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0367,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0368,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0369,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0370,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0371,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0372,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0373,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0374,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0375,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0376,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0377,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0378,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0379,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0380,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0381,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0382,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0383,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0384,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0385,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0386,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0387,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0388,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0389,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0390,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0391,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0392,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0393,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0394,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0395,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0396,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0397,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0398,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0399,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0400,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0401,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0402,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0403,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0404,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0405,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0406,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0407,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0408,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0409,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0410,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0411,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0412,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0413,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0414,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0415,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0416,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0417,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0418,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0419,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0420,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0421,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0422,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0423,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0424,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0425,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0426,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0427,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0428,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0429,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0430,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0431,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0432,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0433,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0434,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0435,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0436,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0437,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0438,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0439,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0440,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0441,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0442,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0443,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0444,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0445,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0446,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0447,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0448,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0449,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0450,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0451,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0452,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0453,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0454,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0455,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0456,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0457,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0458,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0459,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0460,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0461,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0462,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0463,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0464,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0465,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0466,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0467,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0468,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0469,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0470,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0471,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0472,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0473,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0474,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0475,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0476,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0477,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0478,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0479,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0480,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0481,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0482,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0483,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0484,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0485,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0486,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0487,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0488,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0489,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0490,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0491,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0492,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0493,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0494,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0495,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0496,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0497,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0498,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0499,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0500,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0501,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0502,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0503,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0504,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0505,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0506,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0507,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0508,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0509,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0510,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0511,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0512,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0513,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0514,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0515,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0516,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0517,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0518,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0519,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0520,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0521,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0522,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0523,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0524,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0525,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0526,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0527,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0528,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0529,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0530,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0531,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0532,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0533,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0534,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0535,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0536,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0537,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0538,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0539,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0540,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0541,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0542,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0543,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0544,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0545,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0546,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0547,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0548,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0549,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0550,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0551,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0552,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0553,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0554,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0555,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0556,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0557,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0558,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0559,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0560,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0561,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0562,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0563,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0564,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0565,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0566,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0567,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0568,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0569,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0570,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0571,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0572,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0573,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0574,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0575,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0576,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0577,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0578,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0579,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0580,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0581,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0582,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0583,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0584,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat0585,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
